id,name,symbol,sector,industry
244910,Carillon Scout Mid Cap Fund-Class I,UMBMX,MUTUAL FUND,""
244915,Invesco Rising Dividends Fund- Class Y,OYRDX,MUTUAL FUND,""
244944,Fidelity Total International Equity Fund-Fidelity Advisor Total International Equity Fund - Class I,FTEIX,MUTUAL FUND,""
245178,SSAB AB,SE0000120669,"",""
245233,NYLI Moderate Allocation Fund-Class A,MMRAX,MUTUAL FUND,""
245241,abrdn Dynamic Dividend Fund-Institutional Class,ADVDX,MUTUAL FUND,""
245242,abrdn Emerging Markets Ex-China Fund-Institutional Class,GWLIX,MUTUAL FUND,""
245265,Pontem Corp,PNTM.UN,FINANCE,CORPORATE FINANCE
245266,Fortress Capital Acquisition Corp,FCAX.UN,FINANCE,CORPORATE FINANCE
245267,Northern Genesis Acquisition Corp. II,NGAB.UN,FINANCE,CORPORATE FINANCE
245268,Marlin Technology Corp,FINMU,"",""
245269,Generations Bancorp NY Inc,GBNY,FINANCE,BANKS & THRIFTS
245270,Hamilton Lane Alliance Holdings I Inc,HLAHU,FINANCE,CORPORATE FINANCE
245271,Merlyn.AI Best-of-Breed Core Momentum ETF,BOB,FINANCE,GENERAL FINANCE
245272,Global X Adaptive U.S. Risk Management ETF,ONOF,FINANCE,GENERAL FINANCE
245279,JPMorgan Emerging Markets Equity Fund-Class I Shares,JEMSX,MUTUAL FUND,""
245281,JPMorgan Tax Aware Real Return Fund-Class A Shares,TXRAX,MUTUAL FUND,""
245282,TZP Strategies Acquisition Corp,TZPSU,FINANCE,CORPORATE FINANCE
245283,Edify Acquisition Corp,EACPU,FINANCE,CORPORATE FINANCE
245284,Affirm Holdings Inc,AFRM,INFORMATION TECHNOLOGY,SOFTWARE
245304,Westwood Quality SmallCap Fund-Ultra Class,WWSYX,MUTUAL FUND,""
245338,Global Social Core Equity Portfolio-Institutional Class Shares,DGBEX,MUTUAL FUND,""
245340,DFA Selective State Municipal Bond Portfolio-Institutional Class Shares,DSSMX,MUTUAL FUND,""
245343,Dimensional 2065 Target Date Retirement Income Fund-Institutional Class Shares,DTDRX,MUTUAL FUND,""
245344,DFA Global Sustainability Fixed Income Portfolio-Institutional Class Shares,DGSFX,MUTUAL FUND,""
245352,Hennessy Cornerstone Large Growth Fund-Investor Class,HFLGX,MUTUAL FUND,""
245354,Hennessy Gas Utility Fund-Investor Class,GASFX,MUTUAL FUND,""
245369,Nuveen Large Cap Value Index Fund-Class R6,TILVX,MUTUAL FUND,""
245386,Hartford Schroders US Small Cap Opportunities Fund-Class I,SCUIX,MUTUAL FUND,""
245427,Invesco Global Fund- Class A,OPPAX,MUTUAL FUND,""
245436,Invesco Global Opportunities Fund- Class A,OPGIX,MUTUAL FUND,""
245441,Invesco International Equity Fund- Class A,QIVAX,MUTUAL FUND,""
245444,Invesco International Small-Mid Company Fund- Class A,OSMAX,MUTUAL FUND,""
245478,American Funds Preservation Portfolio-Class F-2,PPEFX,MUTUAL FUND,""
245507,American Funds 2010 Target Date Retirement Fund-Class A,AAATX,MUTUAL FUND,""
245510,American Funds 2025 Target Date Retirement Fund-Class A,AADTX,MUTUAL FUND,""
245547,American Funds Global Insight Fund-Class F-2,AGVGX,MUTUAL FUND,""
245599,Tax-Managed International Equity Fund-Class S,RTNSX,MUTUAL FUND,""
245628,Ashmore Emerging Markets Total Return Fund-Institutional Class,EMKIX,MUTUAL FUND,""
245649,Invesco Core Bond Fund- Class A,OPIGX,MUTUAL FUND,""
245651,Invesco Multi-Asset Income Fund- Class A,PIAFX,MUTUAL FUND,""
245660,Invesco Global Allocation Fund- Class A,QVGIX,MUTUAL FUND,""
245664,Invesco Discovery Mid Cap Growth Fund- Class A,OEGAX,MUTUAL FUND,""
245668,Osprey Bitcoin Trust.,OBTC,FINANCE,GENERAL FINANCE
245669,Franklin Exponential Data ETF,XDAT,FINANCE,GENERAL FINANCE
245670,Poshmark Inc,POSH,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
245671,Authentic Equity Acquisition Corp,AEACU,FINANCE,CORPORATE FINANCE
245672,Monument Circle Acquisition Corp,MONCU,FINANCE,CORPORATE FINANCE
245673,Environmental Impact Acquisition Corp,ENVIU,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
245674,Silver Crest Acquisition Corp,SLCRU,FINANCE,CORPORATE FINANCE
245675,GRINDR INC *W EXP 11/18/202,TINV.WS,"",""
245676,Redwire Corporation,RDW.WS,"",""
245677,Redwire Corporation,RDW,FINANCE,CORPORATE FINANCE
245678,Virtus Seix High Income Fund-Class I,STHTX,MUTUAL FUND,""
245679,Versus Systems Equity Warrant Exp 17th D,VSSYW,"",""
245682,Healthcare Cap Corp,HCCCU,FINANCE,CORPORATE FINANCE
245683,Beachbody Company Inc (The),BODYW,"",""
245684,ironSource Ltd,IS,INFORMATION TECHNOLOGY,SOFTWARE
245685,Group Nine Acquisition Corp,GNACU,FINANCE,CORPORATE FINANCE
245686,26 Cap Acquisition Corp,ADERU,FINANCE,CORPORATE FINANCE
245687,OCA Acquisition Corp,OCAXU,FINANCE,CORPORATE FINANCE
245688,Hennessy Cap Investment V Corp,HCICU,FINANCE,CORPORATE FINANCE
245689,Virtuoso Acquisition Corp,VOSOU,FINANCE,CORPORATE FINANCE
245690,Sunlight Financial Holdings Inc,SUNLQ,FINANCE,BANKS & THRIFTS
245691,Class Acceleration Corp,CLAS.UN,FINANCE,CORPORATE FINANCE
245692,Overlay Shares Hedged Large Cap Equity ETF,OVLH,FINANCE,GENERAL FINANCE
245693,Overlay Shares Short Term Bond ETF,OVT,FINANCE,GENERAL FINANCE
245694,Cascade Acquisition Corp,CAS,FINANCE,GENERAL FINANCE
245695,Cascade Acquisition Corp. Redeemable Warrants each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50,CAS.WS,"",""
245696,Sunlight Financial Holdings Inc,SULWQ,"",""
245697,Driven Brands Holdings Inc,DRVN,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
245698,Playtika Holding Corp,PLTK,INFORMATION TECHNOLOGY,SOFTWARE
245699,Leo Holdings Corp. II,LHC.UN,FINANCE,CORPORATE FINANCE
245700,Cullinan Therapeutics Inc,CGEM,HEALTH CARE,PHARMACEUTICALS
245711,Lasertec Corporation,LSRCY,"",""
245712,FT Vest U.S. Equity Deep Buffer ETF - January,DJAN,FINANCE,GENERAL FINANCE
245713,FT Vest U.S. Equity Buffer ETF - January,FJAN,FINANCE,GENERAL FINANCE
245715,Cion Investment Corp Com,CNIC,"",""
245716,Extraction Oil & Gas Inc,XOG,ENERGY,OIL & GAS PRODUCTION
245718,FoxWayne Enterprises Acquisition Corp,FOXWU,FINANCE,CORPORATE FINANCE
245723,QUICKFEE ORD SHS,QFEEF,"",""
245738,MC PHY ENERGY,MCPHY:SBF,"",""
245739,Queens Gambit Growth Cap,GMBTU,FINANCE,CORPORATE FINANCE
245740,Gores Metropoulos II Inc,GMIIU,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
245741,Oyster Enterprises Acquisition Corp,OSTRU,FINANCE,CORPORATE FINANCE
245742,Health Assurance Acq Corp Cl A,HAAC,FINANCE,GENERAL FINANCE
245743,MYT Netherlands Parent BV,MYTE,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
245744,Patria Investments Ltd,PAX,FINANCE,GENERAL FINANCE
245745,ProShares Ultra Nasdaq Cloud Computing-,SKYU,"",""
245746,ProShares Ultra Nasdaq Cybersecurity,UCYB,"",""
245748,FT Vest Gold Strategy Quarterly Buffer ETF,BGLD,FINANCE,GENERAL FINANCE
245749,DigiCrypts Blockchain Solutions Inc Com (New),DBKSF,FINANCE,FINANCE
245750,Lonestar Resources US Inc Com,LONE,"",""
245751,North Atlantic Acquisition Corp,NAACU,FINANCE,CORPORATE FINANCE
245752,Dream Finders Homes Inc,DFH,INDUSTRIALS,CONSTRUCTION & ENGINEERING
245753,FT Vest Laddered Deep Buffer ETF,BUFD,FINANCE,GENERAL FINANCE
245754,Far Peak Acquisition Corp,FPAC,FINANCE,CORPORATE FINANCE
245755,Rotor Acquisition Corp,ROT.UN1,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
245756,Beachbody Company Inc (The),BODI,CONSUMER DISCRETIONARY,CONSUMER SERVICES
245757,American Century Low Volatility ETF,LVOL,FINANCE,GENERAL FINANCE
245758,Grindr Inc,GRND,FINANCE,GENERAL FINANCE
245759,NYLI Healthy Hearts ETF,HART,FINANCE,GENERAL FINANCE
245760,Petco Health and Wellness Company Inc,WOOF,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
245761,Health Assurance Acquisition Equity Warr,HAACW,"",""
245762,LIGHTSTONE VALUE PLUS REAL ESTATE INVT V ORD SHS,LVVP,"",""
245763,NHC COMMUNICATIONS ORD SHS,NHCMF,"",""
245764,REE Automotive Ltd,REE,CONSUMER DISCRETIONARY,AUTOMOBILE PARTS
245765,REE Automotive Ltd,REEAW,"",""
245768,SOITEC,FR0013227113,"",""
245769,Umicore,BE0974320526,"",""
245773,Huadi International Group Co Ltd,HUDI,"",""
245774,Bridgetown 2 Holdings Ltd,BTNB,FINANCE,CORPORATE FINANCE
245775,Biotech Acquisition Co,BIOTU,FINANCE,CORPORATE FINANCE
245776,Montauk Renewables Inc,MNTK,"",""
245777,Liberty Media Acquisition Corp,LMACU,FINANCE,CORPORATE FINANCE
245778,European Sustainable Growth Acquisition,EUSGU,FINANCE,GENERAL FINANCE
245779,One Equity Partners Open Water I Corp,OEPWU,FINANCE,GENERAL FINANCE
245780,Hudson Executive Investment Corp II,HCIIU,FINANCE,GENERAL FINANCE
245783,Primavera Capital Acquisition Corp,PV.UN,FINANCE,CORPORATE FINANCE
245784,Doma Holdings Inc,DOMA,INFORMATION TECHNOLOGY,SOFTWARE
245785,Trepont Acquisition I Corp,TACA,FINANCE,CORPORATE FINANCE
245786,Trepont Acquisition Corp I Redeemable Warrants each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50,TACA.WS,"",""
245787,Doma Holdings Inc,DOMA.WS,"",""
245788,RLX Technology Inc,RLX,CONSUMER STAPLES,TOBACCO
245789,Scp & Co Healthcare Acquisition Co,SHACU,FINANCE,GENERAL FINANCE
245791,BURNHAM HOLDINGS PREF SHS,BURCP,"",""
245792,Navitas Semiconductor Corp,NVTS,INFORMATION TECHNOLOGY,SEMICONDUCTORS
245794,JUST EAT TAKEAWAY.COM N.V,JET,"",""
245796,FinTech Acquisition V Equity Warrant Exp,FTCVW,"",""
245797,Fintech Acquisition Corp V,FTCV,FINANCE,CORPORATE FINANCE
245798,Velo3D Inc,VLD.WS,"",""
245799,Velo3D Inc,VLDX,FINANCE,CORPORATE FINANCE
245800,Appreciate Holdings Inc,SFRTW,"",""
245801,Appreciate Holdings Inc,SFR,REAL ESTATE,REAL ESTATE INVESTMENT TRUSTS
245802,Navitas Semiconductor Corp,NVTSW,"",""
245803,KRUNG THAI BANK ORD SHS F,KTB1:FWB2,"",""
245804,Unimicron,UNKNOWN,"",""
245805,Cie de Saint-Gobain,UNKNOWN,"",""
245806,Newtek Business Services Corp,NEWTZ,"",""
245807,Gladstone Land Corp,LANDM,"",""
245808,GUGGENHEIM ENERGY & INCOME FUND,XGEIX,"",""
245809,HSBC Leveraged Index Return Notes,UNKNOWN,"",""
245816,D & Z Media Acquisition Corp,DNZ.UN,FINANCE,GENERAL FINANCE
245817,Brookfield Infrastructure Partners LP Class A Preferred Ltd Partnership Units Series 14,BIP+B,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
245818,Northern Star Investment Corp. II,NSTB.UN,FINANCE,GENERAL FINANCE
245819,B. Riley Financial Inc,RILYT,"",""
245820,Morgan Creek - Exos SPAC Originated ETF,SPXZ,FINANCE,GENERAL FINANCE
245821,Amplify BlackSwan ISWN ETF,ISWN,FINANCE,GENERAL FINANCE
245822,Science Strategic Acquisition Corp Alpha,SSAAU,FINANCE,GENERAL FINANCE
245823,DiamondHead Holdings Corp,DHHCU,FINANCE,GENERAL FINANCE
245824,LMF Acquisition Opps Inc,LMAOU,FINANCE,GENERAL FINANCE
245825,Crown Electrokinetics Corp,CRKN,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
245826,RooGold Inc,JNCCD,"",""
245828,EZGO Technologies Ltd,EZGO,"",""
245829,Agrify Corp,AGFY,"",""
245830,ITHAX Acquisition Corp,ITHXU,FINANCE,GENERAL FINANCE
245831,Decarbonization Plus Acquisition Corpora,DCRNU,FINANCE,GENERAL FINANCE
245832,Fortistar Sustainable Solutions Corp,FSSIU,FINANCE,GENERAL FINANCE
245833,CF Acquisition V Corp,CFFVU,FINANCE,GENERAL FINANCE
245834,Cognyte Software Ltd,CGNT,INFORMATION TECHNOLOGY,SOFTWARE
245838,MEDIAN TECHNOLOGIES VALBONNE,UNKNOWN,"",""
245839,Perfect Search Corp,UNKNOWN,"",""
245847,DoubleLine Shiller Enhanced CAPE-Class I,DSEEX,MUTUAL FUND,""
245865,SVF Investment Corp Cl A,SVFA,FINANCE,CORPORATE FINANCE
245866,Codere Online Luxembourg S.A,CDRO,FINANCE,CORPORATE FINANCE
245867,Hyperfine Inc,HYPR,FINANCE,GENERAL FINANCE
245868,SVF Investment Equity Warrant Exp 12 Jan,SVFAW,"",""
245869,CA Healthcare Acquisition Corp,CAHCU,FINANCE,GENERAL FINANCE
245870,Shoals Technologies Group Inc,SHLS,ENERGY,ENERGY EQUIPMENT & SERVICES
245871,PIMCO Dynamic Income Opportunities Fund,PDO,MUTUAL FUND,GENERAL FINANCE
245872,Climate Real Impact Solutions II Acquisition Corp,CLIM.UN,FINANCE,CORPORATE FINANCE
245873,Tian Ruixiang Holdings Ltd,TIRX,"",""
245874,Ignyte Acquisition Corp,IGNYU,FINANCE,GENERAL FINANCE
245877,Foresight Acquisition Corp,FOREU,FINANCE,GENERAL FINANCE
245878,Constellation Acquisition Corp I,CSTUF,FINANCE,CORPORATE FINANCE
245890,TLG Acquisition One Corp,TLGA.UN,FINANCE,CORPORATE FINANCE
245891,Americas Technology Acquisition Corp,ATA.WS,"",""
245892,Concord Acquisition Corp,CND.WS,"",""
245893,Benessere Cap Acquisition Corp,BENE,FINANCE,CORPORATE FINANCE
245894,Opal Dividend Income ETF,DIVZ,FINANCE,GENERAL FINANCE
245895,Benessere Cap Acquisition Equity Warrant,BENEW,"",""
245896,Benessere Cap Acquisition Corp,BENER,"",""
245897,WisdomTree Cybersecurity Fund,WCBR,"",""
245898,KraneShares SSE STAR Market 50 Index ETF,KSTR,FINANCE,GENERAL FINANCE
245899,Concord Acquisition Corp,CND,FINANCE,CORPORATE FINANCE
245900,Americas Technology Acquisition Corp,ATA,FINANCE,CONSUMER FINANCE
245901,ZIM Integrated Shipping Services Ltd,ZIM,TRANSPORTS,SHIPPING
245902,Ortho Clinical Diagnostics Holdings PLC,OCDX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
245903,Vinci Partners Investments Ltd,VINP,FINANCE,GENERAL FINANCE
245904,Qualtrics Intl Inc,XM,INFORMATION TECHNOLOGY,SOFTWARE
245905,Capitan Silver Corp,CAPTF,"",""
245906,CONSERVATIVE BROADCAST MEDIA JOURNALISM ORD SHS,CBMJ,"",""
245907,ROYAL ROAD MINERALS ORD SHS,RRDMF,"",""
245910,Humanco Acq Corp,HMCO,FINANCE,CORPORATE FINANCE
245911,Main Thematic Innovation ETF,TMAT,FINANCE,GENERAL FINANCE
245912,Trinity Capital Inc,TRIN,"",""
245913,Natural Order Acquisition Equity Warrant,NOACW,"",""
245914,Natural Order Acquisition Corp,NOAC,FINANCE,CORPORATE FINANCE
245915,Foxo Technologies Inc,FOXO,FINANCE,INSURANCE
245916,Altitude Acquisition Equity Warrant Exp,ALTUW,"",""
245917,Acquisition Corp Cl A,ALTU,HEALTH CARE,HEALTH CARE SUPPLIES
245918,Home Point Cap Inc,HMPT,FINANCE,CONSUMER FINANCE
245919,Clarim Acquisition Corp,CLRMU,FINANCE,GENERAL FINANCE
245920,Growth Cap Acquisition Corp,GCACU,FINANCE,GENERAL FINANCE
245921,Barings Capital Investment Corp,UNKNOWN,"",""
245925,Forge Global Holdings Inc,FRGE,FINANCE,CORPORATE FINANCE
245926,BlueRiver Acquisition Corp,BLUA.UN,FINANCE,GENERAL FINANCE
245927,Mason Industrial Technology Inc,MIT.UN,FINANCE,GENERAL FINANCE
245928,FOXO Technologies Inc,FOXOW,"",""
245929,EQ Health Acquisition Corp,EQHA.UN,FINANCE,GENERAL FINANCE
245930,Bank of America Corp. 4.125% Depositary Shares Non-Cumulative Preferred Stock Series PP,BAC+P,FINANCE,BANKS
245931,Trueshares Structured Outcome (February) ETF,FEBZ,FINANCE,GENERAL FINANCE
245932,Mudrick Cap Acquisition Corporation II,MUDS,FINANCE,CORPORATE FINANCE
245933,Z-Work Acquisition Corp,ZWRKU,FINANCE,GENERAL FINANCE
245934,Mudrick Cap Acquisition II Equity Warran,MUDSW,"",""
245935,Periphas Capital Partnering Corporation,PCPC,FINANCE,CORPORATE FINANCE
245936,Senior Connect Acquisition Corp I,SNRHW,"",""
245937,Sr Connect Acquisition Corp I,SNRH,FINANCE,CORPORATE FINANCE
245938,ReNew Energy Global PLC,RNW,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
245939,ReNew Energy Global plc,RNWWW,"",""
245940,HumanCo Acquisition Equity Warrant,HMCOW,"",""
245941,Rover Group Inc,ROVR,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
245942,Brookline Cap Acquisition Corp,BCACU,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
245947,Altus Power Inc,AMPS.WS,"",""
245948,Periphas Capital Partnering Corp,PCPC.WS,"",""
245949,Forge Global Holdings Inc,FRGE.WS,"",""
245950,Altus Power Inc,AMPS,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
245951,Matterport Inc,MTTR,FINANCE,GENERAL FINANCE
245952,Cuentas Inc,CUENW,"",""
245953,Carney Technology Acquisition Corp. II,CTAQ,FINANCE,CORPORATE FINANCE
245954,Carney Technology Acquisition II Equity,CTAQW,"",""
245955,Dime Community Bancshares Inc,DCOMP,FINANCE,BANKS
245956,Matterport Inc,MTTRW,"",""
245957,Gabelli Love Our Planet & People ETF,LOPP,FINANCE,GENERAL FINANCE
245958,Thimble Point Acquisition Corp,THMAU,FINANCE,GENERAL FINANCE
245959,Noble Rock Acquisition Corp,NRACU,FINANCE,GENERAL FINANCE
245960,Ares Acquisition Corp,AAC.UN,FINANCE,GENERAL FINANCE
245961,Jaws Mustang Acquisition Corporation,JWSUF,"",""
245962,MDH Acquisition Corp,MDH.UN,FINANCE,GENERAL FINANCE
245963,E3 Lithium Ltd,EEMMF,"",""
245971,First Republic Bank,FRCLL,FINANCE,BANKS
245972,Hempfusion Wellness Inc,CBDHF,"",""
245983,TheWorks.co.uk Plc,TWRKF,"",""
245990,Kenorland Minerals Ltd,KLDCF,"",""
245992,Gencell Ltd,GNCLF,"",""
245998,Khiron Life Sciences Corp,KHRWF,"",""
246002,STUDIO BANK ORD SHS,STBK,"",""
246003,North Square Altrinsic International Equity Fund-Class I,NSIVX,MUTUAL FUND,""
246004,North Square McKee Bond Fund-Class R6,NMKBX,MUTUAL FUND,""
246007,Om Holdings International Inc,OMHI,"",""
246008,Tuesday Morning Corp,TUEMQ,CONSUMER DISCRETIONARY,RETAIL - GENERAL
246009,CW Bancorp,CWBK,"",""
246016,NLS Pharmaceutics Ltd,NLSP,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246032,TELUS International (Cda) Inc,TIXT,INFORMATION TECHNOLOGY,IT SERVICES
246033,Gaming & Hospitality Acquisition Corp,GHACU,FINANCE,GENERAL FINANCE
246034,Kernel Group Holdings Inc,KRNLU,FINANCE,GENERAL FINANCE
246035,ON24 Inc,ONTF,INFORMATION TECHNOLOGY,SOFTWARE
246038,Radius Glbl Infrastr Equity Warrants Exp,RADIW,"",""
246040,Lightstone Value Plus Real Estate Invt Tr III Inc,LVVR,"",""
246043,Newcore Gold Ltd.,NCAUF,"",""
246045,Nongfu Spring Co. Ltd,9633:SEHK,"",""
246051,Fabled Silver Gold Corp,FBSGF,"",""
246053,COLE OFFICE AND INDUSTRIAL REIT CCIT II ORD SHS CLASS A,COLE,"",""
246058,DR. MARTENS PLC,DOCS,"",""
246059,Wells Fargo & Co. 4.375% Depositary Shares Non-Cumulative Class A Preferred Stock Series CC,WFC+C,FINANCE,BANKS
246060,Fidelity Fundamental Small-Mid Cap ETF,FFSM,FINANCE,GENERAL FINANCE
246061,Fidelity Real Estate Investment ETF,FPRO,FINANCE,GENERAL FINANCE
246062,Fidelity Magellan ETF,FMAG,FINANCE,GENERAL FINANCE
246063,Fidelity Fundamental Large Cap Growth ETF,FFLG,FINANCE,GENERAL FINANCE
246064,SPDR Nuveen Municipal Bond ETF,MBND,FINANCE,GENERAL FINANCE
246065,AdvisorShares Alpha DNA Equity Sentiment ETF,SENT,FINANCE,GENERAL FINANCE
246066,Enjoy Technology Inc,ENJYQ,FINANCE,CONSUMER FINANCE
246067,CC Neuberger Principal Holdings III,PRPC.UN,FINANCE,GENERAL FINANCE
246068,Music Acquisition Corp,TMAC.UN,FINANCE,GENERAL FINANCE
246069,CXApp Inc,CXAI,FINANCE,CORPORATE FINANCE
246070,Astrea Acquisition Corp,ASAXU,FINANCE,GENERAL FINANCE
246071,CXApp Inc,CXAIW,"",""
246072,Ackrell SPAC Partners I Co,ACKIT,"",""
246073,Enjoy Technology Inc,ENJWQ,"",""
246074,Ackrell SPAC Partners I Co,ACKIW,"",""
246075,Viveon Health Acquisition Corp,VHAQ,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246076,Landos Biopharma Inc,LABP,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246077,Centricus Acquisition Corp,CENHU,FINANCE,GENERAL FINANCE
246078,Sana Biotechnology Inc,SANA,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246079,Rover Group Inc,ROVRW,"",""
246080,Sensei Biotherapeutics Inc,SNSE,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246081,Itiquira Acquisition Corp,ITQRU,FINANCE,GENERAL FINANCE
246111,Atlas Crest Investment Corp. II,ACII.UN,FINANCE,GENERAL FINANCE
246112,Novus Capital Corp. II,NXU.UN,FINANCE,GENERAL FINANCE
246113,Viveon Health Acquisition Corp,VHAQW,"",""
246114,Viveon Health Acquisition Corp,VHAQR,"",""
246115,Sustainable Development Acquisition I Co,SDACU,FINANCE,GENERAL FINANCE
246116,RMG Acquisition Corp III,RMGUF,FINANCE,GENERAL FINANCE
246117,Forafric Global PLC,AFRIW,"",""
246118,Forafric Global PLC,AFRI,FINANCE,CORPORATE FINANCE
246119,Thunder Bridge Cap Partners III Inc,TBCPU,FINANCE,GENERAL FINANCE
246120,Presto Automation Inc,PRSTW,"",""
246121,Ventoux CCM Acquisition Corp,VTAQR,"",""
246122,Presto Automation Inc,PRST,FINANCE,CORPORATE FINANCE
246123,COVA Acquisition Corp,COVAU,FINANCE,GENERAL FINANCE
246124,Joff Fintech Acquisition Corp,JOFFU,FINANCE,GENERAL FINANCE
246125,Ark Glbl Acquisition Corp,KURIU,FINANCE,GENERAL FINANCE
246126,Evaxion Biotech A/S,EVAX,HEALTH CARE,HEALTH CARE
246127,Immunocore Holdings PLC,IMCR,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246128,Vor Biopharma Inc,VOR,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246129,Pharvaris NV,PHVS,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246130,Bolt Biotherapeutics Inc,BOLT,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246131,Terns Pharmaceuticals Inc,TERN,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246132,Lucira Health Inc,LHDXQ,"",""
246133,Elicio Therapeutics Inc,ELTX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246134,Nomad Royalty Company Ltd,NSR.WT:TSE,"",""
246135,Banxa Holdings Inc,BNXAF,"",""
246142,BEIGENE ORD SHS,6160:SEHK,"",""
246152,BNY Mellon International Stock Fund-Class I,DISRX,MUTUAL FUND,""
246154,Ceres Power Holdings plc,CWR,"",""
246156,3i Group plc,III,"",""
246158,RIGHTMOVE PLC,RMV,"",""
246174,COLLIERS INTL GROUP INC DEBT 4.000% 6/0,CIGI-DBT,"",""
246175,Churchill Capital Corp V,CCV.WS,"",""
246176,Altimar Acquisition Corp. II,ATMR.UN,FINANCE,GENERAL FINANCE
246177,Compute Health Acquisition Corp,CPUH.UN,FINANCE,GENERAL FINANCE
246178,G Squared Ascend I Inc,GSQD.UN,FINANCE,GENERAL FINANCE
246179,HH&L Acquisition Co,HHLA.UN,FINANCE,GENERAL FINANCE
246180,U.S. Bancorp 4.00% Depositary Shares Series M Non-Cumulative Perpetual Preferred Stock,USB+R,FINANCE,BANKS
246181,Quantum FinTech Acquisition Corp,QFTA.UN,FINANCE,GENERAL FINANCE
246182,ETRACS 2x Leveraged MSCI US Minimum Volatility Factor TR ETN,USML,FINANCE,GENERAL FINANCE
246183,ETRACS 2x Leveraged US Dividend Factor TR ETN,SCDL,FINANCE,GENERAL FINANCE
246184,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,QULL,FINANCE,GENERAL FINANCE
246185,ETRACS 2x Leveraged MSCI US Momentum Factor TR ETN,MTUL,FINANCE,GENERAL FINANCE
246186,ETRACS 2x Leveraged US Size Factor TR ETN,IWML,FINANCE,GENERAL FINANCE
246187,ETRACS 2x Leveraged US Growth Factor TR ETN,IWFL,FINANCE,GENERAL FINANCE
246188,Churchill Capital Corp. V,CCV,FINANCE,CORPORATE FINANCE
246189,TriSalus Life Sciences Inc,TLSIW,"",""
246190,TriSalus Life Sciences Inc,TLSI,HEALTH CARE,HEALTH CARE SUPPLIES
246191,SmartRent Inc,SMRT,INDUSTRIALS,ELECTRICAL EQUIPMENT
246192,ETRACS 2x Leveraged US Value Factor TR ETN,IWDL,FINANCE,GENERAL FINANCE
246193,Golden Falcon Acquisition Corp,GFX,FINANCE,CORPORATE FINANCE
246194,ScION Tech Growth I Equity Warrant Exp 1,SCOAW,"",""
246195,Scion Tech Growth I,SCOA,FINANCE,CORPORATE FINANCE
246196,INSU Acquisition III Equity Warrant Exp,IIIIW,"",""
246197,Insu Acquisition Corp III,IIII,FINANCE,CORPORATE FINANCE
246198,NewAmsterdam Pharma Company NV,NAMSW,"",""
246199,NewAmsterdam Pharma Company NV,NAMS,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246203,Topicus.com Inc,TOITF,"",""
246206,CAT Strategic Metals Corp,CATTF,"",""
246211,Bluma Wellness Inc,BMWLF,"",""
246212,B3 S.A. - Brasil Bolsa Balcao,BOLSF,"",""
246213,BFI FINANCE INDONESIA ORD SHS,PBIIF,"",""
246227,Golden Falcon Acquisition Corp,GFX.WS,"",""
246228,Highland Transcend Partners I Corp,HTPA.WS,"",""
246229,SAB Biotherapeutics Inc,SABS,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246230,Thayer Ventures Acquisition Equity Warra,TVACW,"",""
246231,Thayer Ventures Acquisition Corp,TVAC,FINANCE,CORPORATE FINANCE
246233,SAB Biotherapeutics Inc,SABSW,"",""
246234,Highland Transcend Partners I Corp,HTPA,FINANCE,CORPORATE FINANCE
246235,Adagene Inc,ADAG,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
246236,Reliance Global Group Inc,RELIW,"",""
